1,M1W2D7,0.0,false,2025-11-15T19:24:15.406450300,null,null
1,N0C4V1,0.0,false,2025-11-15T19:24:15.414267400,null,null
1,B9P1L3,0.0,false,2025-11-15T19:24:31.398756900,null,null
1,W3Q0R8,0.0,false,2025-11-15T19:24:43.401974900,null,null
1,N5M6F9,0.0,false,2025-11-15T19:25:02.404108400,null,null
1,F5I8X1,0.0,false,2025-11-15T19:25:02.405130900,null,null
1,F1F7I6,0.0,false,2025-11-15T19:25:18.408370400,null,null
1,F1T8S7,0.0,false,2025-11-15T19:25:27.409980700,null,null
1,R7H0S5,0.0,false,2025-11-15T19:25:52.461696400,null,null
1,P5N7F5,0.0,false,2025-11-15T19:25:58.481744700,null,null
1,S5P7D2,0.0,false,2025-11-15T19:26:20.535220500,null,null
1,S5M7S7,0.0,false,2025-11-15T19:26:48.626952,null,null
1,K4P9Z1,0.0,false,2025-11-15T19:27:08.668528,null,null
1,U5W3J8,0.0,false,2025-11-15T19:27:22.727136300,null,null
1,W2P3D6,0.0,false,2025-11-15T19:27:44.779962300,null,null
1,T0Z6Z9,0.0,false,2025-11-15T19:27:45.745658100,null,null
1,U9P4H5,0.0,false,2025-11-15T19:28:01.791940800,null,null
1,C7M5F8,0.0,false,2025-11-15T19:28:06.851748600,null,null
1,N1O9U2,0.0,false,2025-11-15T19:28:23.847500200,null,null
1,W3Z2A3,0.0,false,2025-11-15T19:28:34.912597700,null,null
1,F9G8O2,0.0,false,2025-11-15T19:28:53.975554300,null,null
1,T7U3S5,0.0,false,2025-11-15T19:29:13.022967300,null,null
1,A6O1A6,0.0,false,2025-11-15T19:29:22.015321600,null,null
1,K6F8K6,0.0,false,2025-11-15T19:29:38.070628600,null,null
1,T6A2M9,0.0,false,2025-11-15T19:29:53.134564700,null,null
1,L1N9Y9,0.0,false,2025-11-15T19:29:54.099663700,null,null
1,Q5Q0J5,0.0,false,2025-11-15T19:30:09.172215,null,null
1,B2G4T0,0.0,false,2025-11-15T19:30:19.178218300,null,null
1,T9F7V0,0.0,false,2025-11-15T19:30:25.216955300,null,null
1,L5M1Y8,0.0,false,2025-11-15T19:30:44.268407100,null,null
1,C3D6W7,0.0,false,2025-11-15T19:30:59.256467400,null,null
1,C2O4D2,0.0,false,2025-11-15T19:31:03.312184900,null,null
1,Q3R3C1,0.0,false,2025-11-15T19:31:18.302607800,null,null
1,A2A5M8,0.0,false,2025-11-15T19:31:37.381666100,null,null
1,X4F9Y4,0.0,false,2025-11-15T19:31:49.394092900,null,null
1,T3K2E2,0.0,false,2025-11-15T19:32:05.437149700,null,null
1,Z9Y9I4,0.0,false,2025-11-15T19:32:14.495190800,null,null
1,L6H5C2,0.0,false,2025-11-15T19:32:24.492733800,null,null
1,K2D8V1,0.0,false,2025-11-15T19:32:36.548130600,null,null
